# Time-averaged data for fix myat3
# TimeStep v_mypress
724000 -62.4256
725000 274.216
726000 -234.997
727000 -169.696
728000 25.0919
729000 -209.674
730000 -23.7331
731000 58.4889
732000 -128.962
733000 -212.557
734000 -191.523
735000 -208.098
736000 170.115
737000 -81.5705
738000 -162.511
739000 282.677
740000 -103.099
741000 -217.015
742000 -144.219
743000 -53.4924
744000 156.117
745000 174.539
746000 -388.4
747000 -118.138
748000 -222.318
749000 117.866
750000 89.2797
751000 55.1462
752000 182.014
753000 -79.3969
754000 -100.606
755000 563.931
756000 -116.812
757000 -226.707
758000 -158.222
759000 62.7236
760000 525.279
761000 -148.593
762000 237.72
763000 -24.4227
764000 86.2314
765000 -146.413
766000 -206.749
767000 19.508
768000 -163.43
769000 -547.093
770000 -369.032
771000 94.7444
772000 -50.6334
773000 -262.337
774000 -51.6816
775000 165.857
776000 -134.014
777000 -144.06
778000 51.7099
779000 -142.532
780000 -80.7276
781000 252.413
782000 -357.359
783000 -32.6689
784000 -99.9569
785000 166.466
786000 -21.0593
787000 -337.988
788000 196.088
789000 397.994
790000 132.742
791000 -64.2176
792000 -529.022
793000 208.8
794000 391.67
795000 4.99179
796000 252.502
797000 190.373
798000 326.182
799000 246.68
800000 154.047
801000 101.132
802000 180.413
803000 420.771
804000 -392.622
805000 115.675
806000 58.4682
807000 401.679
808000 100.433
809000 -364.81
810000 -212.639
811000 160.509
812000 -76.6615
813000 -4.59256
814000 283.508
815000 -171.875
816000 339.609
817000 237.223
818000 54.0815
819000 287.334
820000 59.7739
821000 15.6692
822000 99.5356
823000 113.428
824000 -172.071
825000 182.49
826000 -20.6271
827000 -148.641
828000 -111.34
829000 -167.366
830000 12.5768
831000 -184.877
832000 -255.9
833000 -215.856
834000 179.039
835000 -84.0797
836000 223.849
837000 -207.139
838000 -227.731
839000 -252.123
840000 -101.676
841000 -345.616
842000 -52.8835
843000 415.182
844000 -268.101
845000 123.031
846000 491.178
847000 137.335
848000 -204.303
849000 284.454
850000 -87.9723
851000 -191.745
852000 129.345
853000 447.358
854000 -77.119
855000 170.694
856000 340.209
857000 100.053
858000 -256.587
859000 -34.1443
860000 -326.582
861000 -5.91846
862000 36.958
863000 330.187
864000 -213.826
865000 -113.575
866000 -73.8112
867000 240.834
868000 -296.12
869000 -224.337
870000 -362.738
871000 82.4849
872000 -198.499
873000 177.29
874000 -136.451
875000 -390.88
876000 55.386
877000 -7.46002
878000 73.8282
879000 308.918
880000 -23.4739
881000 -410.502
882000 -225.073
883000 77.5467
884000 -34.0746
885000 -7.26037
886000 -351.238
887000 -181.672
888000 -172.089
889000 -257.612
890000 30.5288
891000 -15.8087
892000 -201.975
893000 -186.223
894000 156.332
895000 31.6044
896000 -230.517
897000 299.004
898000 145.159
899000 -78.6135
900000 637.412
901000 -153.543
902000 214.764
903000 -201.296
904000 -84.0022
905000 -197.326
906000 160.211
907000 -24.2521
908000 55.2842
909000 -118.889
910000 4.44875
911000 113.315
912000 50.2243
913000 261.699
914000 -6.70535
915000 21.138
916000 -23.4821
917000 149.31
918000 108.815
919000 69.2403
920000 22.5409
921000 -150.402
922000 -291.826
923000 -252.796
924000 279.107
925000 9.13177
926000 315.431
927000 -83.8532
928000 -149.91
929000 -82.3107
930000 -309.882
931000 421.257
932000 24.4847
933000 472.755
934000 -94.9132
935000 186.534
936000 111.381
937000 -431.636
938000 -18.3687
939000 276.295
940000 49.9475
941000 504.064
942000 235.283
943000 17.5768
944000 162.325
945000 -69.7162
946000 218.303
947000 326.82
948000 166.313
949000 275.913
950000 225.654
951000 418.399
952000 -157.268
953000 -385.016
954000 -521.973
955000 -1.67301
956000 -10.6586
957000 -238.88
958000 -369.67
959000 -53.6288
960000 281.969
961000 251.832
962000 -0.70247
963000 -241.154
964000 -87.9199
965000 -11.5358
966000 299.271
967000 377.24
968000 -119.629
969000 -73.0399
970000 -111.951
971000 68.6375
972000 -264.663
973000 -0.592827
974000 -400.128
975000 -513.067
976000 -96.9364
977000 329.325
978000 418.585
979000 -195.583
980000 440.637
981000 89.58
982000 -107.503
983000 -136.695
984000 -72.5569
985000 -158.677
986000 139.064
987000 195.453
988000 -283.732
989000 149.013
990000 379.131
991000 426.799
992000 -162.881
993000 219.528
994000 419.319
995000 -225.038
996000 -97.3996
997000 -119.742
998000 -73.0797
999000 214.093
1000000 -63.1545
1001000 74.2953
1002000 -107.394
1003000 72.1213
1004000 -58.2751
1005000 -301.162
1006000 -384.056
1007000 -159.882
1008000 -295.339
1009000 52.5034
1010000 -190.762
1011000 -11.3628
1012000 78.4392
1013000 273.379
1014000 -37.3643
1015000 -250.22
1016000 -198.379
1017000 -128.37
1018000 254.714
1019000 -271.305
1020000 167.079
1021000 -33.374
1022000 24.0652
1023000 -243.505
1024000 -436.77
1025000 -106.175
1026000 -181.699
1027000 117.074
1028000 -71.0901
1029000 -270.586
1030000 247.165
1031000 -79.0566
1032000 6.99094
1033000 -132.022
1034000 63.2103
1035000 151.811
1036000 462.477
1037000 -130.285
1038000 -103.257
1039000 -332.9
1040000 57.088
1041000 -426.999
1042000 103.533
1043000 -116.107
1044000 -172.213
1045000 -7.99938
1046000 24.193
1047000 -116.446
1048000 -114.249
1049000 -32.2801
1050000 -329.361
1051000 -5.25792
1052000 58.6497
1053000 21.4003
1054000 -427.778
1055000 -210.489
1056000 -77.9988
1057000 -389.899
1058000 -167.076
1059000 -336.127
1060000 -180.423
1061000 107.748
1062000 14.4286
1063000 -44.9538
1064000 333.03
1065000 183.183
1066000 14.2054
1067000 -126.224
1068000 203.101
1069000 286.195
1070000 363.795
1071000 246.412
1072000 -117.453
1073000 -147.71
1074000 -322.486
1075000 -227.508
1076000 -140.709
1077000 -467.017
1078000 -298.141
1079000 15.0094
1080000 255.146
1081000 -331.31
1082000 7.41041
1083000 -117.653
1084000 74.9468
1085000 556.605
1086000 -158.861
1087000 107.679
1088000 -350.27
1089000 -91.2734
1090000 532.635
1091000 -9.91175
1092000 -272.814
1093000 -204.003
1094000 -140.629
1095000 238.951
1096000 -224.559
1097000 39.7904
1098000 -519.592
1099000 187.348
1100000 -200.302
1101000 -81.512
1102000 -371.953
1103000 -485.525
1104000 -70.3948
1105000 273.935
1106000 609.236
1107000 -267.302
1108000 -9.42675
1109000 -28.4834
1110000 340.844
1111000 472.894
1112000 -122.428
1113000 281.499
1114000 119.409
1115000 -128.553
1116000 -383.088
1117000 -147.739
1118000 221.53
1119000 -186.217
1120000 138.094
1121000 147.754
1122000 -644.18
1123000 -174.878
1124000 749.013
1125000 -89.1703
1126000 -357.538
1127000 -0.672656
1128000 77.2935
1129000 401.791
1130000 -167.024
1131000 92.1217
1132000 -55.2315
1133000 257.8
1134000 -202.63
1135000 -82.3874
1136000 -290.58
1137000 160.309
1138000 131.152
1139000 125.616
1140000 -297.173
1141000 -75.6542
1142000 -176.558
1143000 -83.7634
1144000 42.5013
1145000 -62.3486
1146000 -380.742
1147000 101.596
1148000 11.6269
1149000 -80.3147
1150000 -265.353
1151000 124.633
1152000 22.2941
1153000 277.434
1154000 -214.691
1155000 304.909
1156000 -160.314
1157000 366.389
1158000 3.21741
1159000 -236.389
1160000 8.58383
1161000 102.403
1162000 -102.84
1163000 414.634
1164000 313.268
1165000 -101.253
1166000 238.019
1167000 119.565
1168000 -272.971
1169000 361.397
1170000 396.496
1171000 -200.319
1172000 362.984
1173000 375.369
1174000 -37.088
1175000 26.001
1176000 80.6183
1177000 403.657
1178000 302.455
1179000 -137.954
1180000 178.799
1181000 128.614
1182000 79.8245
1183000 250.186
1184000 -121.678
1185000 165.693
1186000 -55.4302
1187000 158.552
1188000 222.135
1189000 77.8933
1190000 300.398
1191000 -323.719
1192000 -315.906
1193000 119.154
1194000 63.9806
1195000 -68.4911
1196000 77.3169
1197000 87.2509
1198000 21.6384
1199000 -56.0393
1200000 -320.529
1201000 -28.8002
1202000 -222.522
1203000 58.6752
1204000 -235.37
1205000 -329.176
1206000 302.635
1207000 -93.404
1208000 22.1838
1209000 44.4545
1210000 350.331
1211000 220.306
1212000 94.3426
1213000 -1.60342
1214000 -29.1758
1215000 46.4761
1216000 33.1123
1217000 235.31
1218000 -132.587
1219000 -219.128
1220000 173.76
1221000 -157.033
1222000 74.0782
1223000 52.2233
1224000 158.827
1225000 177.675
1226000 233.41
1227000 -21.8232
1228000 -320.899
1229000 -98.6646
1230000 -308.045
1231000 -234.005
1232000 -192.742
1233000 -249.613
1234000 199.817
1235000 -270.659
1236000 -69.8854
1237000 -38.6018
1238000 402.381
1239000 -365.276
1240000 -106.517
1241000 238.662
1242000 70.4356
1243000 -42.4457
1244000 50.4026
1245000 179.541
1246000 613.782
1247000 246.172
1248000 155.001
1249000 76.6195
1250000 -481.865
1251000 -425.181
1252000 -108.349
1253000 27.9931
1254000 -88.1212
1255000 -151.484
1256000 76.5584
1257000 -148.163
1258000 446.365
1259000 -125.447
1260000 103.288
1261000 -146.076
1262000 -156.902
1263000 -110.396
1264000 126.801
1265000 791.439
1266000 287.955
1267000 86.594
1268000 60.5542
1269000 336.766
1270000 -222.643
1271000 -58.2662
1272000 -96.2203
1273000 -40.3076
1274000 -0.758373
1275000 -60.4754
1276000 57.741
1277000 -492.605
1278000 -98.039
1279000 228.482
1280000 460.835
1281000 101.062
1282000 -13.1691
1283000 6.74432
1284000 477.054
1285000 228.888
1286000 14.2108
1287000 -154.794
1288000 -136.277
1289000 126.953
1290000 210.66
1291000 26.3152
1292000 71.1005
1293000 199.601
1294000 -130.872
1295000 -145.056
1296000 -132.972
1297000 61.0605
1298000 409.627
1299000 -184.234
1300000 -63.5283
1301000 90.3852
1302000 -638.667
1303000 -54.4068
1304000 -146.439
1305000 449.659
1306000 -66.9196
1307000 92.9845
1308000 71.8075
1309000 86.369
1310000 308.274
1311000 365.954
1312000 49.159
1313000 246.251
1314000 351.948
1315000 42.3733
1316000 -65.4629
1317000 -287.471
1318000 -417.307
1319000 70.8572
1320000 45.841
1321000 -287.734
1322000 149.885
1323000 -84.4155
1324000 302.072
1325000 387.164
1326000 105.216
1327000 -35.3003
1328000 85.1306
1329000 163.115
1330000 -336.637
1331000 -114.264
1332000 -154.885
1333000 315.55
1334000 -344.177
1335000 -29.9553
1336000 -228.221
1337000 -321.722
1338000 -295.459
1339000 81.7861
1340000 -91.9259
1341000 -78.5289
1342000 -229.411
1343000 45.2712
1344000 318.261
1345000 275.968
1346000 -33.727
1347000 143.281
1348000 -125.427
1349000 -9.01479
1350000 97.8989
1351000 308.114
1352000 80.2387
1353000 -30.2358
1354000 -197.645
1355000 65.0761
1356000 38.696
1357000 -480.622
1358000 18.2378
1359000 -47.8621
1360000 -102.441
1361000 -301.319
1362000 -117.715
1363000 119.949
1364000 0.331005
1365000 158.732
1366000 324.743
1367000 -263.765
1368000 -109.056
1369000 345.602
1370000 266.744
1371000 98.9791
1372000 55.2566
1373000 56.3754
1374000 162.45
1375000 -125.301
1376000 6.96369
1377000 -449.323
1378000 -143.681
1379000 70.293
1380000 64.6109
1381000 253.887
1382000 -58.7296
1383000 -114.692
1384000 -171.569
1385000 184.329
1386000 -114.936
1387000 159.348
1388000 204.732
1389000 57.0494
1390000 138.58
1391000 170.046
1392000 280.84
1393000 -309.693
1394000 7.20088
1395000 272.426
1396000 -344.179
1397000 -135.753
1398000 -82.5383
1399000 196.676
1400000 -99.6539
1401000 407.194
1402000 367.757
1403000 -67.7493
1404000 -179.769
1405000 -89.6168
1406000 91.1218
1407000 -224.041
1408000 -28.7131
1409000 -787.78
1410000 -304.004
1411000 -246.406
1412000 76.2458
1413000 -357.47
1414000 -93.361
1415000 -53.1186
1416000 -106.502
1417000 -182.57
1418000 183.267
1419000 -24.4676
1420000 -131.004
1421000 -125.541
1422000 95.4274
1423000 350.457
1424000 200.135
1425000 -155.692
1426000 171.756
1427000 -162.782
1428000 154.786
1429000 -287.398
1430000 501.949
1431000 169.774
1432000 213.397
1433000 74.1949
1434000 52.035
1435000 -103.76
1436000 -58.2726
1437000 -71.1577
1438000 46.1031
1439000 -21.4068
1440000 -353.046
1441000 -335.162
1442000 160.195
1443000 197.521
1444000 99.8026
1445000 -120.158
1446000 240.155
1447000 -119.481
1448000 16.1275
1449000 -191.408
1450000 -205.139
1451000 -383.131
1452000 -459.641
1453000 12.9146
1454000 390.512
1455000 59.6724
1456000 243.442
1457000 71.187
1458000 -54.6862
1459000 -351.399
1460000 50.7291
1461000 -101.746
1462000 -77.6164
1463000 -109.889
1464000 -150.513
1465000 91.2501
1466000 -297.376
1467000 -299.834
1468000 -49.9091
1469000 -89.0008
1470000 213.352
1471000 154.312
1472000 93.2646
1473000 -107.169
1474000 -337.811
1475000 -140.974
1476000 -184.684
1477000 -378.989
1478000 -450.928
1479000 -49.0078
1480000 28.5841
1481000 146.426
1482000 -120.198
1483000 234.859
1484000 518.758
1485000 -507.404
1486000 383.056
1487000 140.517
1488000 -361.869
1489000 -218.431
1490000 -135.371
1491000 -240.21
1492000 284.116
1493000 155.205
1494000 164.668
1495000 337.293
1496000 105.037
1497000 -428.791
1498000 155.797
1499000 56.6
1500000 133.419
1501000 21.9509
1502000 -296.69
1503000 91.9345
1504000 -108.226
1505000 136.706
1506000 -223.383
1507000 1.96637
1508000 -220.024
1509000 57.4719
1510000 127.579
1511000 229.225
1512000 -34.7956
1513000 -56.4361
1514000 -500.809
1515000 211.678
1516000 -283.844
1517000 -101.462
1518000 -45.1093
1519000 -102.175
1520000 -267.571
1521000 -462.654
1522000 -370.752
1523000 -195.614
1524000 229.054
1525000 86.0782
1526000 54.2889
1527000 -191.535
1528000 -39.0979
1529000 -376.638
1530000 138.695
1531000 -62.3626
1532000 117.838
1533000 286.412
1534000 -564.276
1535000 345.33
1536000 294.202
1537000 -7.1988
1538000 171.859
1539000 342.805
1540000 149.739
1541000 10.7848
1542000 -76.928
1543000 467.462
1544000 -206.792
1545000 59.9041
1546000 183.368
1547000 50.1907
1548000 204.873
1549000 195.941
1550000 -235.935
1551000 166.818
1552000 -129.553
1553000 -406.733
1554000 37.7492
1555000 25.2618
1556000 -90.8247
1557000 119.659
1558000 99.5077
1559000 387.661
1560000 166.216
1561000 201.128
1562000 88.6287
1563000 -52.632
1564000 181.158
1565000 223.1
1566000 -411.876
1567000 -102.166
1568000 -33.1577
1569000 -118.128
1570000 135.594
1571000 38.5068
1572000 -174.329
1573000 -462.648
1574000 -160.382
1575000 -179.355
1576000 291.497
1577000 430.59
1578000 -207.523
1579000 379.102
1580000 58.895
1581000 -67.3002
1582000 159.655
1583000 63.5469
1584000 -252.452
1585000 296.85
1586000 22.6689
1587000 -15.7969
1588000 279.485
1589000 586.109
1590000 -150.818
1591000 241.747
1592000 -56.1645
1593000 -267.806
1594000 224.648
1595000 -174.275
1596000 -126.036
1597000 -137.877
1598000 335.92
1599000 -54.8952
1600000 25.0253
1601000 156.374
1602000 -16.3377
1603000 -96.2363
1604000 7.34459
1605000 122.377
1606000 120.851
1607000 -244.358
1608000 -106.597
1609000 -258.589
1610000 -1.49851
1611000 4.03663
1612000 60.092
1613000 -99.4384
1614000 -290.592
1615000 -92.1525
1616000 -337.395
1617000 -177.702
1618000 108.68
1619000 -52.2584
1620000 -152.183
1621000 -323.772
1622000 279.978
1623000 191.406
1624000 18.3711
1625000 92.1613
1626000 -152.748
1627000 -41.1068
1628000 -423.022
1629000 -93.4441
1630000 88.1794
1631000 65.0194
1632000 126.277
1633000 64.6423
1634000 -90.093
1635000 -56.4952
1636000 -43.903
1637000 -227.741
1638000 -478.222
1639000 -297.339
1640000 218.911
1641000 444.596
1642000 -17.6619
1643000 -75.3084
1644000 48.8319
1645000 -9.18532
1646000 -250.248
1647000 200.758
1648000 -384.722
1649000 -331.236
1650000 122.327
1651000 -50.4135
1652000 -170.863
1653000 74.822
1654000 -252.403
1655000 119.39
1656000 -218.983
1657000 167.413
1658000 -133.295
1659000 -243.164
1660000 -342.148
1661000 -528.151
1662000 -12.8508
1663000 -231.366
1664000 -63.2663
1665000 26.0884
1666000 -323.381
1667000 -32.9599
1668000 -305.542
1669000 -188.867
1670000 -73.0099
1671000 311.822
1672000 214.507
1673000 30.0236
1674000 -40.1644
1675000 -265.935
1676000 36.2217
1677000 -194.402
1678000 -411.882
1679000 -85.5623
1680000 83.1698
1681000 62.0499
1682000 -227.688
1683000 -274.328
1684000 -427.248
1685000 -318.698
1686000 -441.364
1687000 -97.4085
