# Time-averaged data for fix myat2
# TimeStep v_myvol
501000 123154
502000 123154
503000 123154
504000 123154
505000 123154
506000 123154
507000 123154
508000 123154
509000 123154
510000 123154
511000 123154
512000 123154
513000 123154
514000 123154
515000 123154
516000 123154
517000 123154
518000 123154
519000 123154
520000 123154
521000 123154
522000 123154
523000 123154
524000 123154
525000 123154
526000 123154
527000 123154
528000 123154
529000 123154
530000 123154
531000 123154
532000 123154
533000 123154
534000 123154
535000 123154
536000 123154
537000 123154
538000 123154
539000 123154
540000 123154
541000 123154
542000 123154
543000 123154
544000 123154
545000 123154
546000 123154
547000 123154
548000 123154
549000 123154
550000 123154
551000 123154
552000 123154
553000 123154
554000 123154
555000 123154
556000 123154
557000 123154
558000 123154
559000 123154
560000 123154
561000 123154
562000 123154
563000 123154
564000 123154
565000 123154
566000 123154
567000 123154
568000 123154
569000 123154
570000 123154
571000 123154
572000 123154
573000 123154
574000 123154
575000 123154
576000 123154
577000 123154
578000 123154
579000 123154
580000 123154
581000 123154
582000 123154
583000 123154
584000 123154
585000 123154
586000 123154
587000 123154
588000 123154
589000 123154
590000 123154
591000 123154
592000 123154
593000 123154
594000 123154
595000 123154
596000 123154
597000 123154
598000 123154
599000 123154
600000 123154
601000 123154
602000 123154
603000 123154
604000 123154
605000 123154
606000 123154
607000 123154
608000 123154
609000 123154
610000 123154
611000 123154
612000 123154
613000 123154
614000 123154
615000 123154
616000 123154
617000 123154
618000 123154
619000 123154
620000 123154
621000 123154
622000 123154
623000 123154
624000 123154
625000 123154
626000 123154
627000 123154
628000 123154
629000 123154
630000 123154
631000 123154
632000 123154
633000 123154
634000 123154
635000 123154
636000 123154
637000 123154
638000 123154
639000 123154
640000 123154
641000 123154
642000 123154
643000 123154
644000 123154
645000 123154
646000 123154
647000 123154
648000 123154
649000 123154
650000 123154
651000 123154
652000 123154
653000 123154
654000 123154
655000 123154
656000 123154
657000 123154
658000 123154
659000 123154
660000 123154
661000 123154
662000 123154
663000 123154
664000 123154
665000 123154
666000 123154
667000 123154
668000 123154
669000 123154
670000 123154
671000 123154
672000 123154
673000 123154
674000 123154
675000 123154
676000 123154
677000 123154
678000 123154
679000 123154
680000 123154
681000 123154
682000 123154
683000 123154
684000 123154
685000 123154
686000 123154
687000 123154
688000 123154
689000 123154
690000 123154
691000 123154
692000 123154
693000 123154
694000 123154
695000 123154
696000 123154
697000 123154
698000 123154
699000 123154
700000 123154
701000 123154
702000 123154
703000 123154
704000 123154
705000 123154
706000 123154
707000 123154
708000 123154
709000 123154
710000 123154
711000 123154
712000 123154
713000 123154
714000 123154
715000 123154
716000 123154
717000 123154
718000 123154
719000 123154
720000 123154
721000 123154
722000 123154
723000 123154
724000 123154
725000 123154
726000 123154
727000 123154
728000 123154
729000 123154
730000 123154
731000 123154
732000 123154
733000 123154
734000 123154
735000 123154
736000 123154
737000 123154
738000 123154
739000 123154
740000 123154
741000 123154
742000 123154
743000 123154
744000 123154
745000 123154
746000 123154
747000 123154
748000 123154
749000 123154
750000 123154
751000 123154
752000 123154
753000 123154
754000 123154
755000 123154
756000 123154
757000 123154
758000 123154
759000 123154
760000 123154
761000 123154
762000 123154
763000 123154
764000 123154
765000 123154
766000 123154
767000 123154
768000 123154
769000 123154
770000 123154
771000 123154
772000 123154
773000 123154
774000 123154
775000 123154
776000 123154
777000 123154
778000 123154
779000 123154
780000 123154
781000 123154
782000 123154
783000 123154
784000 123154
785000 123154
786000 123154
787000 123154
788000 123154
789000 123154
790000 123154
791000 123154
792000 123154
793000 123154
794000 123154
795000 123154
796000 123154
797000 123154
798000 123154
799000 123154
800000 123154
801000 123154
802000 123154
803000 123154
804000 123154
805000 123154
806000 123154
807000 123154
808000 123154
809000 123154
810000 123154
811000 123154
812000 123154
813000 123154
814000 123154
815000 123154
816000 123154
817000 123154
818000 123154
819000 123154
820000 123154
821000 123154
822000 123154
823000 123154
824000 123154
825000 123154
826000 123154
827000 123154
828000 123154
829000 123154
830000 123154
831000 123154
832000 123154
833000 123154
834000 123154
835000 123154
836000 123154
837000 123154
838000 123154
839000 123154
840000 123154
841000 123154
842000 123154
843000 123154
844000 123154
845000 123154
846000 123154
847000 123154
848000 123154
849000 123154
850000 123154
851000 123154
852000 123154
853000 123154
854000 123154
855000 123154
856000 123154
857000 123154
858000 123154
859000 123154
860000 123154
861000 123154
862000 123154
863000 123154
864000 123154
865000 123154
866000 123154
867000 123154
868000 123154
869000 123154
870000 123154
871000 123154
872000 123154
873000 123154
874000 123154
875000 123154
876000 123154
877000 123154
878000 123154
879000 123154
880000 123154
881000 123154
882000 123154
883000 123154
884000 123154
885000 123154
