# Time-averaged data for fix myat1
# TimeStep v_mytemp
1865000 501.89
1866000 499.263
1867000 503.126
1868000 500.233
1869000 501.683
1870000 499.964
1871000 499.151
1872000 496.51
1873000 499.916
1874000 495.98
1875000 498.672
1876000 502.198
1877000 500.104
1878000 499.21
1879000 500.229
1880000 499.522
1881000 500.306
1882000 499.567
1883000 500.783
1884000 502.316
1885000 501.284
1886000 497.544
1887000 499.011
1888000 499.348
1889000 501.332
1890000 500.007
1891000 497.344
1892000 498.972
1893000 500.541
1894000 498.41
1895000 499.857
1896000 500.525
1897000 498.014
1898000 500.671
1899000 499.737
1900000 498.377
1901000 501.054
1902000 498.136
1903000 498.58
1904000 501.472
1905000 499.46
1906000 501.283
1907000 500.951
1908000 500.946
1909000 497.458
1910000 499.339
1911000 501.19
1912000 498.562
1913000 500.16
1914000 494.263
1915000 501.535
1916000 499.693
1917000 500
1918000 496.565
1919000 496.56
1920000 500.232
1921000 501.215
1922000 500.35
1923000 499.548
1924000 500.658
1925000 498.927
1926000 498.908
1927000 502.489
1928000 502.492
1929000 501.079
1930000 500.667
1931000 500.779
1932000 499.1
1933000 499.892
1934000 500.309
1935000 499.23
1936000 499.054
1937000 496.806
1938000 501.563
1939000 498.385
1940000 499.275
1941000 501.041
1942000 498.491
1943000 498.383
1944000 500.08
1945000 500.872
1946000 500.96
1947000 499.778
1948000 500.908
1949000 503.823
1950000 501.28
1951000 500.399
1952000 499.983
1953000 498.807
1954000 499.643
1955000 501.206
1956000 498.328
1957000 506.529
1958000 500.948
1959000 501.148
1960000 501.96
1961000 497.394
1962000 499.642
1963000 497.793
1964000 503.021
1965000 498.419
1966000 503.564
1967000 499.844
1968000 497.745
1969000 497.284
1970000 498.093
1971000 499.932
1972000 500.202
1973000 502.047
1974000 500.361
1975000 500.541
1976000 499.647
1977000 501.061
1978000 497.97
1979000 499.133
1980000 499.723
1981000 502.888
1982000 500.826
1983000 493.957
1984000 503.86
1985000 499.63
1986000 500.526
1987000 499.183
1988000 500.562
1989000 500.385
1990000 503.386
1991000 498.212
1992000 499.325
1993000 501.07
1994000 501.518
1995000 498.121
1996000 498.878
1997000 501.383
1998000 497.1
1999000 499.871
2000000 500.35
