# Time-averaged data for fix myat3
# TimeStep v_mypress
1689000 -404.881
1690000 104.374
1691000 150.484
1692000 -186.506
1693000 25.3592
1694000 -104.329
1695000 -173.946
1696000 202.929
1697000 40.0462
1698000 -205.613
1699000 217.249
1700000 -297.268
1701000 102.228
1702000 253.883
1703000 126.228
1704000 -152.506
1705000 217.836
1706000 -310.988
1707000 147.268
1708000 -8.4295
1709000 315.344
1710000 -135.165
1711000 46.0056
1712000 -95.6039
1713000 99.8135
1714000 -167.566
1715000 261.971
1716000 -251.732
1717000 60.9891
1718000 -152.673
1719000 254.318
1720000 231.905
1721000 307.175
1722000 -60.3729
1723000 217.584
1724000 -165.109
1725000 -104.009
1726000 25.4583
1727000 242.938
1728000 50.8144
1729000 -264.526
1730000 602.231
1731000 -307.559
1732000 182.789
1733000 -21.0428
1734000 9.08188
1735000 156.13
1736000 20.9857
1737000 61.7441
1738000 23.1748
1739000 -65.0256
1740000 -24.7725
1741000 120.151
1742000 -316.947
1743000 237.255
1744000 -159.982
1745000 527.666
1746000 -287.652
1747000 -108.977
1748000 -24.5341
1749000 221.363
1750000 -11.9173
1751000 -83.8578
1752000 -494.251
1753000 313.625
1754000 282.926
1755000 -193.767
1756000 -30.2283
1757000 288.812
1758000 -20.0553
1759000 -168.842
1760000 257.715
1761000 331.736
1762000 -174.435
1763000 -143.126
1764000 -106.47
1765000 182.534
1766000 158.253
1767000 140.463
1768000 290.486
1769000 -32.6074
1770000 -97.3038
1771000 -117.648
1772000 -52.931
1773000 300.867
1774000 25.4061
1775000 348.757
1776000 -13.3827
1777000 -73.487
1778000 588.566
1779000 -351.358
1780000 219.369
1781000 87.05
1782000 -112.112
1783000 178.544
1784000 305.498
1785000 211.861
1786000 62.5072
1787000 -357.8
1788000 332.22
1789000 -105.717
1790000 328.45
1791000 -76.8191
1792000 -7.02514
1793000 -121.235
1794000 133.066
1795000 328.961
1796000 -44.1377
1797000 -138.907
1798000 -5.66754
1799000 348.989
1800000 142.955
1801000 -118.382
1802000 152.886
1803000 -127.051
1804000 -277.77
1805000 160.148
1806000 60.0656
1807000 115.624
1808000 104.727
1809000 66.8812
1810000 72.273
1811000 307.628
1812000 -435.211
1813000 59.971
1814000 -197.676
1815000 39.1478
1816000 44.7265
1817000 113.178
1818000 149.468
1819000 8.07253
1820000 158.581
1821000 -99.6891
1822000 -231.612
1823000 134.379
1824000 88.5904
1825000 -103.951
1826000 20.7626
1827000 216.167
1828000 -32.41
1829000 17.166
1830000 45.8981
1831000 -468.967
1832000 -81.7664
1833000 149.185
1834000 208.33
1835000 -336.316
1836000 97.9233
1837000 -82.3544
1838000 23.1172
1839000 -363.711
1840000 256.729
1841000 295.532
1842000 -220.611
1843000 -43.6033
1844000 -465.956
1845000 49.7708
1846000 18.942
1847000 390.682
1848000 -198.119
1849000 130.782
1850000 138.466
1851000 -19.7796
1852000 293.634
1853000 -62.7848
1854000 91.0554
1855000 43.4832
1856000 220.992
1857000 89.7042
1858000 -116.112
1859000 -47.5424
1860000 -173.786
1861000 -224.308
1862000 57.2461
1863000 -422.669
1864000 107.015
1865000 172.767
1866000 -103.487
1867000 159.642
1868000 -103.799
1869000 -298.802
1870000 -48.6291
1871000 131.173
1872000 -8.20485
1873000 150.097
1874000 143.496
1875000 136.394
1876000 208.48
1877000 273.921
1878000 -126.217
1879000 -73.4251
1880000 63.3676
1881000 205.344
1882000 -113.706
1883000 75.3488
1884000 287.237
1885000 143.612
1886000 32.6597
1887000 -262.884
1888000 -159.304
1889000 360.684
1890000 7.27616
1891000 -113.398
1892000 -523.413
1893000 -254.037
1894000 -272.948
1895000 -203.828
1896000 533.306
1897000 80.4142
1898000 532.105
1899000 -32.9183
1900000 -35.322
1901000 -199.691
1902000 -82.2424
1903000 49.3954
1904000 9.36066
1905000 108.032
1906000 16.1354
1907000 64.3235
1908000 -213.521
1909000 -42.9332
1910000 12.212
1911000 -64.2617
1912000 157.013
1913000 313.161
1914000 19.0043
1915000 -183.187
1916000 85.3767
1917000 -428.885
1918000 228.012
1919000 -71.6522
1920000 462.655
1921000 -40.0772
1922000 -26.0282
1923000 -1.32352
1924000 -42.0673
1925000 -12.1806
1926000 64.6299
1927000 -243.284
1928000 -12.8305
1929000 -125.944
1930000 -79.2541
1931000 -377.109
1932000 -26.1363
1933000 244.893
1934000 57.7918
1935000 -301.331
1936000 266.379
1937000 -337.527
1938000 49.7145
1939000 -107.465
1940000 294.675
1941000 134.533
1942000 -175.55
1943000 81.6114
1944000 -119.878
1945000 137.252
1946000 -239.388
1947000 -241.719
1948000 226.522
1949000 18.2547
1950000 -305.097
1951000 -100.121
1952000 47.9815
1953000 228.325
1954000 67.9138
1955000 128.785
1956000 131.779
1957000 329.112
1958000 95.4874
1959000 -104.509
1960000 -36.9627
1961000 70.294
1962000 94.1458
1963000 -108.364
1964000 -111.422
1965000 285.135
1966000 -125.626
1967000 14.4488
1968000 92.1977
1969000 94.4545
1970000 -378.479
1971000 53.3457
1972000 -305.085
1973000 205.444
1974000 32.132
1975000 -320.603
1976000 332.888
1977000 -28.4484
1978000 -35.1075
1979000 -114.454
1980000 15.9287
1981000 94.8566
1982000 -35.357
1983000 -71.7988
1984000 309.796
1985000 -454.896
1986000 -196.283
1987000 -49.6462
1988000 138.4
1989000 -73.4832
1990000 141.245
1991000 191.648
1992000 79.2426
1993000 17.1475
1994000 -333.614
1995000 -301.963
1996000 24.5652
1997000 -326.945
1998000 -42.5761
1999000 -250.678
2000000 12.7583
