# Time-averaged data for fix myat1
# TimeStep v_mytemp
638000 437.086
639000 439.108
640000 434.34
641000 439.367
642000 435.047
643000 435.072
644000 433.771
645000 438.757
646000 438.063
647000 437.496
648000 435.24
649000 432.843
650000 437.586
651000 435.376
652000 436.274
653000 432.947
654000 437.044
655000 434.323
656000 434.183
657000 434.362
658000 430.747
659000 433.701
660000 434.178
661000 437.45
662000 433.732
663000 433.729
664000 433.216
665000 427.533
666000 434.672
667000 435.835
668000 433.819
669000 429.422
670000 430.249
671000 433.596
672000 434.087
673000 435.369
674000 437.129
675000 435.765
676000 429.363
677000 431.287
678000 433.367
679000 434.661
680000 429.576
681000 436.064
682000 433.996
683000 425.755
684000 429.419
685000 432.508
686000 429.942
687000 432.146
688000 433.476
689000 431.999
690000 432.407
691000 430.332
692000 429.036
693000 432.202
694000 433.457
695000 428.676
696000 430.909
697000 428.487
698000 425.803
699000 428.881
700000 432.222
701000 428.741
702000 431.2
703000 429.639
704000 427.784
705000 428.768
706000 432.673
707000 431.12
708000 429.506
709000 423.609
710000 430
711000 431.17
712000 429.445
713000 433.543
714000 429.743
715000 429.122
716000 428.214
717000 430.602
718000 426.048
719000 430.638
720000 429.598
721000 429.181
722000 421.206
723000 426.518
724000 431.776
725000 427.358
726000 425.256
727000 426.67
728000 433.533
729000 426.615
730000 424.727
731000 429.12
732000 429.583
733000 428.015
734000 424.877
735000 424.957
736000 433.576
737000 425.465
738000 421.791
739000 423.151
740000 424.318
741000 426.155
742000 429.368
743000 423.426
744000 422.984
745000 427.408
746000 422.621
747000 425.794
748000 425.774
749000 428.157
750000 428.025
751000 425.27
752000 424.712
753000 423.111
754000 426.132
755000 431.05
756000 425.86
757000 421.998
758000 426.938
759000 424.673
760000 426.367
761000 426.7
762000 422.902
763000 420.614
764000 423.1
765000 421.694
766000 424.391
767000 424.924
768000 425.787
769000 421.769
770000 421.543
771000 422.601
772000 425.796
773000 421.812
774000 419.873
775000 423.113
776000 424.42
777000 421.259
778000 427.872
779000 424.446
780000 424.03
781000 419.856
782000 417.735
783000 426.455
784000 421.387
785000 422.109
786000 422.961
787000 420.017
788000 424.706
789000 423.41
790000 419.024
791000 419.947
792000 419.636
793000 422.409
794000 423.988
795000 419.189
796000 424.034
797000 420.502
798000 422.501
799000 417.537
800000 417.48
801000 417.869
802000 418.993
803000 422.993
804000 417.856
805000 421.949
806000 421.799
807000 421.912
808000 418.655
809000 419.486
810000 421.469
811000 414.422
812000 415.564
813000 422.058
814000 415.61
815000 419.555
816000 416.657
817000 415.452
818000 418.6
819000 415.715
820000 419.826
821000 420.191
822000 419.118
823000 417.771
824000 417.314
825000 418.701
826000 419.665
827000 415.088
828000 420.15
829000 417.08
830000 414.763
831000 412.652
832000 415.998
833000 418.334
834000 416.59
835000 411.733
836000 419.112
837000 412.147
838000 418.301
839000 413.707
840000 417.844
841000 418.481
842000 418.609
843000 417.969
844000 417.801
845000 416.69
846000 415.42
847000 415.372
848000 413.522
849000 416.335
850000 419.283
851000 419.031
852000 416.071
853000 415.485
854000 412.602
855000 413.467
856000 413.382
857000 412.321
858000 413.539
859000 416.733
860000 415.054
861000 411.812
862000 412.148
863000 413.897
864000 413.262
865000 413.884
866000 411.769
867000 415.701
868000 413.567
869000 411.002
870000 411.387
871000 413.031
872000 413.146
873000 417.995
874000 412.17
875000 414.529
876000 409.899
877000 412.25
878000 413.565
879000 407.939
880000 411.583
881000 413.658
882000 409.389
883000 410.729
884000 409.414
885000 413.859
886000 409.724
887000 418.2
888000 408.249
889000 413.134
890000 412.501
891000 411.186
892000 412.869
893000 412.945
894000 409.27
895000 413.145
896000 411.819
897000 411.823
898000 415.777
899000 407.176
900000 411.057
901000 408.479
902000 408.559
903000 406.312
904000 413.702
905000 410.449
906000 407.007
907000 408.416
908000 408.858
909000 405.153
910000 411.035
911000 408.22
912000 408.965
913000 408.426
914000 409.77
915000 408.869
916000 406.9
917000 410.869
918000 406.504
919000 406.832
920000 412.359
921000 406.99
922000 410.24
923000 413.893
924000 407.806
925000 408.843
926000 404.755
927000 406.873
928000 411.435
929000 407.783
