# Time-averaged data for fix myat1
# TimeStep v_mytemp
1865000 302.843
1866000 300.677
1867000 304.663
1868000 298.566
1869000 300.587
1870000 300.43
1871000 300.681
1872000 299.169
1873000 298.943
1874000 300.583
1875000 295.766
1876000 298.573
1877000 300.877
1878000 299.716
1879000 299.212
1880000 301.92
1881000 299.952
1882000 298.204
1883000 303.322
1884000 301.197
1885000 301.092
1886000 302.492
1887000 298.059
1888000 300.863
1889000 296.695
1890000 300.751
1891000 300.363
1892000 301.698
1893000 304.225
1894000 299.166
1895000 303.946
1896000 299.213
1897000 299.672
1898000 301.188
1899000 300.575
1900000 300.949
1901000 300.817
1902000 299.909
1903000 302.261
1904000 299.529
1905000 297.108
1906000 297.132
1907000 299.38
1908000 298.106
1909000 300.542
1910000 302.445
1911000 301.542
1912000 303.345
1913000 299.519
1914000 301.592
1915000 301.292
1916000 298.581
1917000 298.986
1918000 297.286
1919000 299.823
1920000 301.26
1921000 297.867
1922000 299.843
1923000 301.693
1924000 300.171
1925000 303.71
1926000 300.567
1927000 300.694
1928000 299.376
1929000 299.467
1930000 301.443
1931000 297.024
1932000 298.967
1933000 300.87
1934000 301.311
1935000 299.982
1936000 298.721
1937000 301.784
1938000 302.848
1939000 299.525
1940000 299.883
1941000 299.393
1942000 299.227
1943000 302.899
1944000 297.635
1945000 299.952
1946000 299.716
1947000 299.145
1948000 301.1
1949000 299.373
1950000 298.737
1951000 298.081
1952000 299.487
1953000 302.745
1954000 299.188
1955000 299.852
1956000 301.491
1957000 302.297
1958000 298.284
1959000 301.724
1960000 299.368
1961000 300.203
1962000 301.548
1963000 299.101
1964000 299.585
1965000 302.699
1966000 300.984
1967000 299.746
1968000 298.773
1969000 300.765
1970000 300.888
1971000 300.072
1972000 297.973
1973000 295.801
1974000 300.491
1975000 302.092
1976000 299.207
1977000 304.082
1978000 301.197
1979000 299.482
1980000 302.995
1981000 299.08
1982000 301.305
1983000 302.05
1984000 299.218
1985000 298.497
1986000 297.087
1987000 300.976
1988000 298.286
1989000 299.634
1990000 301.429
1991000 300.246
1992000 298.393
1993000 303.182
1994000 298.981
1995000 303.696
1996000 301.689
1997000 299.593
1998000 298.337
1999000 300.54
2000000 300.012
