# Time-averaged data for fix myat2
# TimeStep v_myvol
1421000 123718
1422000 123669
1423000 123549
1424000 123768
1425000 124034
1426000 123484
1427000 123533
1428000 123006
1429000 123652
1430000 123720
1431000 123254
1432000 123262
1433000 123611
1434000 123484
1435000 123272
1436000 123291
1437000 123132
1438000 123127
1439000 123458
1440000 123547
1441000 123150
1442000 123096
1443000 123232
1444000 123554
1445000 123460
1446000 123316
1447000 123524
1448000 123561
1449000 123544
1450000 122825
1451000 123633
1452000 123136
1453000 123217
1454000 123535
1455000 123106
1456000 123305
1457000 123021
1458000 123199
1459000 123241
1460000 123151
1461000 123244
1462000 123628
1463000 123714
1464000 122741
1465000 123733
1466000 123501
1467000 123558
1468000 123740
1469000 123447
1470000 124060
1471000 123390
1472000 123337
1473000 123308
1474000 123351
1475000 123816
1476000 123675
1477000 122926
1478000 124056
1479000 123696
1480000 123285
1481000 123778
1482000 123445
1483000 123216
1484000 123007
1485000 123943
1486000 123546
1487000 124012
1488000 123305
1489000 123829
1490000 123546
1491000 123543
1492000 123758
1493000 123342
1494000 123356
1495000 123147
1496000 123284
1497000 123663
1498000 123884
1499000 123546
1500000 123450
1501000 123357
1502000 123686
1503000 123140
1504000 123031
1505000 123202
1506000 123144
1507000 123583
1508000 122901
1509000 122821
1510000 123202
1511000 123342
1512000 123430
1513000 123616
1514000 123555
1515000 123452
1516000 123534
1517000 123405
1518000 123463
1519000 123326
1520000 123349
1521000 123159
1522000 123344
1523000 123329
1524000 123338
1525000 123342
1526000 123329
1527000 123253
1528000 123618
1529000 123337
1530000 123008
1531000 123109
1532000 123352
1533000 123247
1534000 123284
1535000 123715
1536000 123811
1537000 123891
1538000 123309
1539000 123630
1540000 123641
1541000 123564
1542000 123660
1543000 123507
1544000 123573
1545000 123606
1546000 123273
1547000 123582
1548000 123794
1549000 123778
1550000 123700
1551000 123471
1552000 123790
1553000 123341
1554000 123619
1555000 123709
1556000 124002
1557000 124253
1558000 123713
1559000 123861
1560000 123450
1561000 123969
1562000 123615
1563000 123154
1564000 123772
1565000 123681
1566000 123641
1567000 123783
1568000 123608
1569000 124229
1570000 123619
1571000 123924
1572000 123859
1573000 123967
1574000 123439
1575000 123534
1576000 123467
1577000 123534
1578000 123825
1579000 123541
1580000 123399
1581000 123562
1582000 123845
1583000 123019
1584000 123560
1585000 123296
1586000 123565
1587000 123343
1588000 123366
1589000 123330
1590000 123605
1591000 123504
1592000 123267
1593000 123374
1594000 123604
1595000 123697
1596000 123719
1597000 123326
1598000 122748
1599000 123104
1600000 123506
1601000 123570
1602000 123400
1603000 123835
1604000 123934
1605000 123405
1606000 123770
1607000 123905
1608000 123411
1609000 123723
1610000 123449
1611000 122984
1612000 122607
1613000 123527
1614000 123565
1615000 123662
1616000 123127
1617000 123265
1618000 123621
1619000 123668
1620000 123415
1621000 123169
1622000 123593
1623000 123515
1624000 123290
1625000 123928
1626000 123374
1627000 123752
1628000 123425
1629000 123548
1630000 123294
1631000 123630
1632000 123560
1633000 123578
1634000 123283
1635000 123496
1636000 122636
1637000 123806
1638000 123154
1639000 123962
1640000 123897
1641000 123962
1642000 123655
1643000 123399
1644000 123327
1645000 123968
1646000 123796
1647000 123677
1648000 123341
1649000 122983
1650000 123725
1651000 122984
1652000 123139
1653000 123515
1654000 123504
1655000 123653
1656000 123761
1657000 123659
1658000 123635
1659000 123470
1660000 122807
1661000 123230
1662000 123296
1663000 123724
1664000 124155
1665000 123593
1666000 123384
1667000 123462
1668000 123387
1669000 123434
1670000 123566
1671000 123274
1672000 123268
1673000 123438
1674000 123269
1675000 123244
1676000 122929
1677000 123552
1678000 123243
1679000 123598
1680000 123132
1681000 123342
1682000 123513
1683000 123633
1684000 123520
1685000 123124
1686000 123483
1687000 123408
1688000 123633
1689000 123841
1690000 123296
1691000 123139
1692000 123386
1693000 123732
1694000 123738
1695000 123705
1696000 123364
1697000 123700
1698000 123970
1699000 123561
1700000 123731
1701000 123424
1702000 123041
1703000 123091
1704000 123777
1705000 123430
1706000 123474
1707000 123347
1708000 123166
1709000 122634
1710000 123339
1711000 123242
1712000 123484
1713000 122851
1714000 123355
1715000 123061
1716000 123679
1717000 123166
1718000 123694
1719000 123082
1720000 123214
1721000 123344
1722000 123660
1723000 123453
1724000 123826
1725000 123351
1726000 123518
1727000 123080
1728000 123513
1729000 123566
1730000 122790
1731000 123959
1732000 122967
1733000 123318
1734000 123293
1735000 123204
1736000 123093
1737000 123395
1738000 123219
1739000 123518
1740000 123238
1741000 123280
1742000 123560
1743000 123341
1744000 123254
1745000 123106
1746000 123577
1747000 123312
1748000 123259
1749000 122962
1750000 123445
1751000 123691
1752000 123466
1753000 123226
1754000 123056
1755000 123360
1756000 123122
1757000 123183
1758000 123109
1759000 123358
1760000 123013
1761000 122940
1762000 123399
1763000 123695
1764000 123390
1765000 122711
1766000 123202
1767000 123362
1768000 123140
1769000 123161
1770000 123151
1771000 123341
1772000 123248
1773000 122455
1774000 123059
1775000 122551
1776000 123070
1777000 122920
1778000 122670
1779000 123663
1780000 122966
1781000 123278
1782000 123319
1783000 123096
1784000 122704
1785000 123131
1786000 123216
1787000 123322
1788000 122869
1789000 122995
1790000 123295
1791000 123284
1792000 123674
1793000 123443
1794000 123079
1795000 123188
1796000 123652
1797000 123663
1798000 123682
1799000 123335
1800000 123898
1801000 123606
1802000 123364
1803000 124016
1804000 123662
1805000 123424
1806000 123494
1807000 123455
1808000 123508
1809000 123184
1810000 123248
1811000 123070
1812000 123698
1813000 123337
1814000 123456
1815000 123108
1816000 123069
1817000 122843
1818000 122877
1819000 123062
1820000 123162
1821000 123397
1822000 123497
1823000 123269
1824000 123864
1825000 123819
1826000 123480
1827000 123226
1828000 123560
1829000 123414
1830000 123342
1831000 123704
1832000 123750
1833000 123705
1834000 123932
1835000 124239
1836000 123624
1837000 123539
1838000 123617
1839000 123715
1840000 123116
1841000 123512
1842000 123664
1843000 123305
1844000 124005
1845000 123153
1846000 123127
1847000 123020
1848000 123620
1849000 122786
1850000 123230
1851000 123274
1852000 122959
1853000 123533
1854000 123199
1855000 123299
1856000 123232
1857000 123174
1858000 123268
1859000 123200
1860000 123432
1861000 123727
1862000 123134
1863000 123449
1864000 123130
1865000 122761
1866000 122887
1867000 122874
1868000 123615
1869000 124045
1870000 123087
1871000 123384
1872000 122934
1873000 123105
1874000 123163
1875000 123099
1876000 122949
1877000 123143
1878000 123306
1879000 123122
1880000 122764
1881000 122824
1882000 123604
1883000 123412
1884000 122932
1885000 123516
1886000 123569
1887000 123699
1888000 123462
1889000 122886
1890000 123407
1891000 123423
1892000 123864
1893000 123550
1894000 123879
1895000 124205
1896000 123114
1897000 123511
1898000 123149
1899000 123452
1900000 123273
1901000 123329
1902000 123406
1903000 123349
1904000 123093
1905000 123197
1906000 123304
1907000 122905
1908000 123311
1909000 123175
1910000 123489
1911000 123674
1912000 123047
1913000 122690
1914000 123367
1915000 123591
1916000 123000
1917000 123483
1918000 122948
1919000 123270
1920000 122749
1921000 123205
1922000 123159
1923000 123067
1924000 122965
1925000 123127
1926000 123232
1927000 123111
1928000 123171
1929000 123580
1930000 123205
1931000 123267
1932000 123178
1933000 123143
1934000 123443
1935000 123343
1936000 123168
1937000 123903
1938000 123455
1939000 123476
1940000 122979
1941000 123160
1942000 123515
1943000 122851
1944000 122982
1945000 122909
1946000 123504
1947000 123695
1948000 122991
1949000 123173
1950000 123658
1951000 123049
1952000 123412
1953000 123141
1954000 123099
1955000 123249
1956000 123037
1957000 123094
1958000 123572
1959000 123398
1960000 123586
1961000 123384
1962000 123013
1963000 123623
1964000 123436
1965000 123209
1966000 123491
1967000 123800
1968000 123290
1969000 123406
1970000 123703
1971000 123427
1972000 123429
1973000 123383
1974000 123643
1975000 123722
1976000 123156
1977000 123374
1978000 123422
1979000 123180
1980000 123380
1981000 123170
1982000 123154
1983000 123296
1984000 123143
1985000 123605
1986000 123475
1987000 123599
1988000 123628
1989000 123477
1990000 123200
1991000 123309
1992000 123645
1993000 123505
1994000 123925
1995000 124357
1996000 123823
1997000 124230
1998000 124010
1999000 123838
2000000 123597
