# Time-averaged data for fix myat2
# TimeStep v_myvol
923000 130691
924000 130723
925000 130414
926000 130211
927000 130638
928000 130593
929000 130171
930000 130316
931000 129975
932000 130222
933000 130121
934000 130810
935000 130113
936000 130616
937000 131373
938000 130706
939000 130123
940000 130285
941000 130209
942000 130449
943000 131162
944000 131181
945000 130780
946000 130532
947000 130885
948000 130520
949000 130480
950000 130411
951000 130747
952000 130492
953000 130786
954000 131031
955000 130630
956000 130482
957000 130853
958000 130374
959000 130515
960000 130273
961000 130205
962000 130541
963000 130863
964000 130576
965000 130640
966000 130130
967000 130062
968000 130358
969000 130492
970000 131116
971000 130647
972000 130966
973000 131174
974000 131644
975000 131450
976000 130948
977000 130655
978000 130425
979000 130949
980000 130603
981000 130548
982000 130889
983000 131032
984000 130757
985000 130339
986000 130553
987000 130788
988000 131178
989000 130937
990000 130416
991000 130906
992000 131241
993000 130810
994000 130695
995000 130634
996000 131147
997000 130963
998000 130507
999000 131077
1000000 131082
1001000 130347
1002000 130552
1003000 130226
1004000 130168
1005000 130509
1006000 130558
1007000 130600
1008000 130675
1009000 130713
1010000 130988
1011000 130416
1012000 130136
1013000 130225
1014000 130733
1015000 130683
1016000 130055
1017000 130220
1018000 130148
1019000 130259
1020000 130055
1021000 130247
1022000 129911
1023000 130550
1024000 130569
1025000 129874
1026000 130294
1027000 129900
1028000 130160
1029000 130294
1030000 130108
1031000 130432
1032000 130432
1033000 130628
1034000 130753
1035000 130234
1036000 129565
1037000 130959
1038000 130347
1039000 130753
1040000 130560
1041000 131083
1042000 130525
1043000 130500
1044000 130540
1045000 129994
1046000 129845
1047000 129542
1048000 130069
1049000 129952
1050000 130273
1051000 130110
1052000 129665
1053000 129561
1054000 130345
1055000 129798
1056000 129792
1057000 130050
1058000 130360
1059000 130157
1060000 129746
1061000 129360
1062000 129346
1063000 129942
1064000 128954
1065000 129305
1066000 129361
1067000 129586
1068000 129220
1069000 128908
1070000 128932
1071000 128962
1072000 129670
1073000 130387
1074000 129782
1075000 129875
1076000 130248
1077000 129809
1078000 130046
1079000 129830
1080000 129050
1081000 129850
1082000 130398
1083000 129581
1084000 129388
1085000 129360
1086000 129515
1087000 129529
1088000 129984
1089000 130552
1090000 129606
1091000 130020
1092000 130753
1093000 129980
1094000 130083
1095000 129672
1096000 130096
1097000 129450
1098000 130420
1099000 129299
1100000 130127
1101000 129496
1102000 130427
1103000 129551
1104000 130323
1105000 129307
1106000 129041
1107000 129491
1108000 129398
1109000 129606
1110000 129593
1111000 129554
1112000 130234
1113000 130130
1114000 129679
1115000 129736
1116000 129784
1117000 129609
1118000 129369
1119000 129692
1120000 129305
1121000 129218
1122000 129994
1123000 129585
1124000 128859
1125000 129218
1126000 129767
1127000 129433
1128000 129401
1129000 128968
1130000 129469
1131000 129523
1132000 129430
1133000 129373
1134000 130133
1135000 129751
1136000 129722
1137000 128782
1138000 129384
1139000 129427
1140000 129815
1141000 129611
1142000 129284
1143000 128905
1144000 129335
1145000 129235
1146000 129458
1147000 128862
1148000 129059
1149000 129395
1150000 129128
1151000 128800
1152000 129273
1153000 128462
1154000 129665
1155000 129138
1156000 129295
1157000 128544
1158000 128917
1159000 129191
1160000 128986
1161000 129242
1162000 129315
1163000 128875
1164000 129111
1165000 129051
1166000 128883
1167000 129009
1168000 129253
1169000 128627
1170000 129133
1171000 129928
1172000 129054
1173000 128950
1174000 129367
1175000 129379
1176000 129157
1177000 128733
1178000 128667
1179000 129426
1180000 129365
1181000 128871
1182000 129321
1183000 129281
1184000 129042
1185000 128903
1186000 129710
1187000 129548
1188000 128974
1189000 129149
1190000 129270
1191000 129869
1192000 129728
1193000 129476
1194000 129397
1195000 129628
1196000 129545
1197000 129265
1198000 128803
1199000 129159
1200000 129082
1201000 128789
1202000 129003
1203000 128876
1204000 129228
1205000 129212
1206000 129085
1207000 129321
1208000 129225
1209000 129242
1210000 128912
1211000 129243
1212000 129357
1213000 128944
1214000 129458
1215000 128735
1216000 128708
1217000 129071
1218000 128839
1219000 128712
1220000 128654
1221000 128940
1222000 128473
1223000 128356
1224000 128330
1225000 128424
1226000 128229
1227000 127913
1228000 128802
1229000 128914
1230000 128766
1231000 128389
1232000 128597
1233000 128869
1234000 128197
1235000 129014
1236000 128312
1237000 128045
1238000 127720
1239000 128407
1240000 128645
1241000 127986
1242000 128797
1243000 128496
1244000 128777
1245000 127815
1246000 127700
1247000 128047
1248000 128324
1249000 128524
1250000 129220
1251000 129465
1252000 128503
1253000 127913
1254000 128696
1255000 128509
1256000 128791
1257000 128248
1258000 128376
1259000 128604
1260000 128561
1261000 128475
1262000 128573
1263000 128568
1264000 128946
1265000 127751
1266000 127942
1267000 128443
1268000 128424
1269000 128021
1270000 128643
1271000 128514
