# Time-averaged data for fix myat3
# TimeStep v_mypress
757000 -144.316
758000 118.29
759000 -80.4628
760000 443.094
761000 -9.59229
762000 -149.918
763000 -368.386
764000 -134.195
765000 -134.259
766000 112.046
767000 339.943
768000 213.109
769000 117.954
770000 153.779
771000 -247.419
772000 219.363
773000 301.414
774000 -8.6086
775000 86.8868
776000 -111.012
777000 74.7489
778000 140.245
779000 256.89
780000 -126.478
781000 -566.376
782000 43.2209
783000 -20.5491
784000 -75.8175
785000 396.735
786000 23.4272
787000 104.907
788000 423.947
789000 -77.2124
790000 79.6044
791000 172.583
792000 52.5171
793000 -151.824
794000 186.269
795000 213.056
796000 -248.544
797000 336.054
798000 85.9626
799000 234.891
800000 -120.17
801000 -80.9365
802000 83.2375
803000 188.786
804000 26.745
805000 -133.364
806000 -20.2418
807000 -49.1095
808000 -35.3777
809000 215.466
810000 82.4584
811000 -33.8323
812000 -37.9472
813000 16.2086
814000 303.56
815000 238.048
816000 -6.7897
817000 36.4421
818000 312.94
819000 317.497
820000 -272.06
821000 -175.662
822000 -102.761
823000 184.061
824000 115.478
825000 -288.215
826000 12.1194
827000 9.72239
828000 -228.762
829000 228.138
830000 213.593
831000 -74.6622
832000 -305.158
833000 183.938
834000 50.866
835000 -25.4133
836000 216.139
837000 146.597
838000 -184.636
839000 -185.17
840000 139.239
841000 -84.1263
842000 287.964
843000 -145.771
844000 217.768
845000 40.3639
846000 63.1524
847000 -100.739
848000 -238.048
849000 -225.829
850000 336.939
851000 13.2138
852000 -151.416
853000 576.136
854000 -224.714
855000 125.286
856000 -255.007
857000 -360.189
858000 -312.494
859000 -321.345
860000 -149.738
861000 -375.534
862000 -76.2654
863000 52.7712
864000 66.7113
865000 83.117
866000 195.434
867000 -204.43
868000 52.0507
869000 158.825
870000 170.281
871000 -220.062
872000 94.3779
873000 68.8921
874000 434.676
875000 263.476
876000 -32.1105
877000 -336.966
878000 -106.687
879000 296.765
880000 266.095
881000 -161.327
882000 159.878
883000 240.465
884000 94.4005
885000 -390.675
886000 105.366
887000 117.23
888000 -74.5246
889000 -106.397
890000 254.47
891000 -462.479
892000 -97.2475
893000 -88.7844
894000 55.2757
895000 114.173
896000 104.179
897000 216.63
898000 163.092
899000 -323.284
900000 199.92
901000 237.751
902000 67.2879
903000 113.42
904000 85.0821
905000 -372.187
906000 96.3533
907000 290.977
908000 52.4605
909000 67.2684
910000 -32.7769
911000 -121.557
912000 28.8798
913000 -291.358
914000 322.883
915000 10.1819
916000 -81.8415
917000 -55.342
918000 27.9854
919000 457.928
920000 -170.688
921000 82.6611
922000 -155.622
923000 84.6038
924000 -87.4129
925000 -296.505
926000 163.212
927000 199.822
928000 -128.597
929000 86.3427
930000 128.113
931000 -432.108
932000 -69.6049
933000 130.055
934000 10.3711
935000 -59.1124
936000 -57.6996
937000 -210.61
938000 181.416
939000 -151.654
940000 56.7148
941000 317.746
942000 418.401
943000 -70.7072
944000 139.282
945000 -178.195
946000 74.067
947000 -296.195
948000 -67.334
949000 104.123
950000 -121.46
951000 -313.527
952000 -26.4113
953000 232.753
954000 74.351
955000 -160.581
956000 -210.987
957000 -171.008
958000 -386.697
959000 196.659
960000 172.271
961000 58.0468
962000 207.753
963000 -326.678
964000 -368.372
965000 413.58
966000 195.487
967000 -265.62
968000 -89.4836
969000 394.587
970000 54.935
971000 32.3395
972000 456.191
973000 -88.0154
974000 -73.1005
975000 25.2231
976000 149.234
977000 -91.5421
978000 338.15
979000 26.9036
980000 2.45122
981000 -33.3564
982000 -25.7496
983000 43.0117
984000 -40.0635
985000 190.648
986000 -16.0473
987000 -275.512
988000 -19.2812
989000 123.45
990000 242.207
991000 -294.062
992000 -443.227
993000 -43.016
994000 178.348
995000 255.646
996000 -442.285
997000 -71.8325
998000 89.1035
999000 300.241
1000000 192.266
1001000 76.8302
1002000 37.4485
1003000 -107.108
1004000 176.104
1005000 -105.35
1006000 -6.63684
1007000 316.021
1008000 314.184
1009000 124.139
1010000 46.7234
1011000 114.762
1012000 -134.829
1013000 -140.66
1014000 -275.301
1015000 148.195
1016000 196.045
1017000 289.758
1018000 46.3481
1019000 -104.587
1020000 345.499
1021000 206.206
1022000 -257.28
1023000 -148.638
1024000 -345.87
1025000 130.835
1026000 -45.7001
1027000 198.366
1028000 88.6909
1029000 -107.681
1030000 -3.30655
1031000 -70.3639
1032000 -122.668
1033000 170.165
1034000 -131.693
1035000 321.68
1036000 -66.7783
1037000 -257.647
1038000 -123.826
1039000 33.2551
1040000 384.601
1041000 -82.2535
1042000 -571.631
1043000 -35.6855
1044000 103.75
1045000 -85.2946
1046000 66.664
1047000 -147.158
1048000 -141.227
1049000 320.15
1050000 -25.5734
1051000 2.6148
1052000 -245.858
1053000 -205.283
1054000 -27.8307
1055000 48.7849
1056000 156.568
1057000 -52.1711
1058000 14.4931
1059000 -68.4434
1060000 277.405
1061000 -148.864
1062000 -47.3838
1063000 131.208
1064000 -42.8181
1065000 -316.151
1066000 -205.12
1067000 25.939
1068000 364.494
1069000 -57.455
1070000 -110.76
1071000 75.6125
1072000 215.937
1073000 -211.885
1074000 -154.338
1075000 -378.206
1076000 -93.1088
1077000 92.2728
1078000 -127.658
1079000 353.711
1080000 241.739
1081000 -139.365
1082000 113.521
1083000 -142.84
1084000 -328.987
1085000 117.251
1086000 -325.246
1087000 -267.636
1088000 3.20579
1089000 368.893
1090000 -103.628
1091000 22.8194
1092000 262.261
1093000 333.022
1094000 -42.6016
1095000 -398.827
1096000 161.403
1097000 -28.0077
1098000 63.5196
1099000 99.3974
1100000 349.731
1101000 100.175
1102000 -40.3467
1103000 747.697
1104000 -49.5048
1105000 -46.125
1106000 -336.444
1107000 287.2
1108000 -285.462
1109000 -168.099
1110000 -153.705
1111000 169.649
1112000 5.83635
1113000 48.4751
1114000 40.3557
1115000 146.039
1116000 179.095
1117000 -152.279
1118000 249.193
1119000 -171.892
1120000 50.8199
1121000 152.602
1122000 100.063
1123000 -2.54563
1124000 14.1415
1125000 101.141
1126000 -180.331
1127000 -127.6
1128000 96.1154
1129000 130.333
1130000 39.1888
1131000 -49.2701
1132000 141.417
1133000 -224.163
1134000 -158.208
1135000 442.108
1136000 122.235
1137000 8.99782
1138000 -73.768
1139000 89.4009
1140000 -51.11
1141000 281.361
1142000 74.6543
1143000 292.732
1144000 211.535
1145000 -32.0167
1146000 440.565
1147000 -163
1148000 209.565
1149000 -7.73972
1150000 201.424
1151000 313.287
1152000 -242.151
1153000 482.366
1154000 -227.106
1155000 -135.428
1156000 505.06
1157000 90.5361
1158000 262.4
1159000 -94.5866
1160000 -207.707
1161000 -305.786
1162000 -68.7804
1163000 -165.585
1164000 -107.607
1165000 12.5689
1166000 -92.6959
1167000 -79.5354
1168000 184.921
1169000 200.221
1170000 60.6368
1171000 182.367
1172000 26.9583
1173000 -79.9985
1174000 49.02
1175000 103.162
1176000 360.472
1177000 -94.8375
1178000 -175.167
1179000 130.771
1180000 -129.741
1181000 224.592
1182000 -50.8825
1183000 -274.598
1184000 -224.803
1185000 149.378
1186000 236.873
1187000 -66.7467
1188000 53.6705
1189000 -132.046
1190000 184.824
1191000 -224.867
1192000 -9.28444
1193000 407.244
1194000 276.649
1195000 73.6862
1196000 287.943
1197000 -88.9644
1198000 -321.482
1199000 341.689
1200000 -68.0691
1201000 -88.2384
1202000 248.485
1203000 -260.972
1204000 -80.9174
1205000 -48.2598
1206000 -278.488
1207000 -77.4659
1208000 374.733
1209000 -250.658
1210000 304.954
1211000 64.1482
1212000 261.399
1213000 -332.958
1214000 25.7263
1215000 -238.88
1216000 -43.7893
1217000 277.482
1218000 -105.18
1219000 104.049
1220000 -19.1547
1221000 -314.743
1222000 18.2648
1223000 42.8877
1224000 24.7074
1225000 184.061
1226000 -201.674
1227000 -234.627
1228000 -171.561
1229000 -283.763
1230000 28.2127
1231000 -31.7333
1232000 -161.364
1233000 106.344
1234000 89.3642
1235000 36.1778
1236000 2.35004
1237000 151.585
1238000 12.9993
1239000 347.988
1240000 -202.019
1241000 282.002
1242000 -80.8739
1243000 136.312
1244000 -290.214
1245000 -223.775
1246000 222.057
1247000 215.368
1248000 27.3602
1249000 -137.442
1250000 166.17
1251000 58.9829
1252000 -267.194
1253000 18.8795
1254000 190.719
1255000 59.1597
1256000 108.023
1257000 153.179
1258000 -153.156
1259000 -205.127
1260000 100.366
1261000 -213.315
1262000 115.402
1263000 371.944
1264000 64.1666
1265000 -159.111
1266000 35.138
1267000 153.397
1268000 171.488
1269000 -172.314
1270000 -340.557
1271000 76.4409
1272000 197.018
1273000 -229.853
1274000 88.7032
1275000 -35.4109
1276000 -220.172
1277000 -68.2448
1278000 63.1513
1279000 -151.679
1280000 -25.4415
1281000 140.062
1282000 -100.76
1283000 -151.96
1284000 139.136
1285000 201.127
1286000 -171.822
1287000 -111.995
1288000 -331.066
1289000 -188.229
1290000 -6.8139
1291000 -248.551
1292000 -415.465
1293000 108.612
1294000 204.158
1295000 65.2075
1296000 -368.632
1297000 114.946
1298000 -372.842
1299000 -344.303
1300000 61.9934
1301000 129.177
1302000 216.54
1303000 0.521451
1304000 187.027
1305000 33.8256
1306000 -36.1384
1307000 459.764
1308000 -276.459
1309000 -323.72
1310000 190.824
1311000 -3.05899
1312000 -232.346
1313000 124.028
1314000 -270.36
1315000 381.432
1316000 -400.731
1317000 55.3417
1318000 318.965
1319000 290.045
1320000 184.464
1321000 112.985
1322000 9.4719
1323000 -27.1028
1324000 593.076
1325000 136.221
1326000 -2.1124
1327000 -434.839
1328000 3.05246
1329000 36.1763
1330000 27.3677
1331000 -227.812
1332000 -26.8505
1333000 -4.59713
1334000 -158.011
1335000 116.04
1336000 -252.363
1337000 323.165
1338000 605.718
1339000 451.593
1340000 -11.5424
1341000 -161.76
1342000 -197.048
1343000 -199.834
1344000 69.2122
1345000 125.351
1346000 -7.38906
1347000 51.8898
1348000 276.188
1349000 -161.352
1350000 25.4279
1351000 177.485
1352000 -428.228
1353000 103.628
1354000 287.775
1355000 466.399
1356000 62.8105
1357000 -136.328
1358000 146.415
1359000 103.528
1360000 13.4743
1361000 -69.9057
1362000 -117.658
1363000 184.526
1364000 -1.7436
1365000 371.001
1366000 21.9631
1367000 288.454
1368000 -35.0949
1369000 -191.215
1370000 -76.4718
1371000 -136.254
1372000 -122.249
1373000 -27.7178
1374000 -86.3182
1375000 -143.195
1376000 60.7906
1377000 -50.2512
1378000 -371.008
1379000 81.6199
1380000 -49.7887
1381000 -304.596
1382000 -451.71
1383000 -41.9586
1384000 -227.51
1385000 -150.006
1386000 184.418
1387000 170.819
1388000 12.5319
1389000 -78.3209
1390000 -70.24
1391000 479.853
1392000 270.74
1393000 -138.626
1394000 223.863
1395000 -84.1923
1396000 -161.182
1397000 -89.8567
1398000 -205.809
1399000 -372.169
1400000 -290.688
1401000 134.892
1402000 -5.35743
1403000 240.843
1404000 -70.8989
1405000 -95.5108
1406000 -19.3944
1407000 219.243
1408000 277.801
1409000 117.349
1410000 -9.19871
1411000 -90.598
1412000 309.07
1413000 -87.3845
1414000 -80.6069
1415000 20.7714
1416000 -318.929
1417000 23.0079
1418000 565.4
1419000 60.5272
1420000 -85.2778
1421000 14.2813
1422000 -70.5543
1423000 -213.161
1424000 72.2156
1425000 275.121
1426000 170.286
1427000 -45.1449
1428000 164.038
1429000 -92.8551
1430000 -467.734
1431000 -135.062
1432000 80.332
1433000 151.777
1434000 161.418
1435000 -99.8463
1436000 -201.903
1437000 354.835
1438000 -45.3646
1439000 141.896
1440000 -135.209
1441000 177.026
1442000 -189.51
1443000 -44.4878
1444000 455.313
1445000 159.675
1446000 -47.4103
1447000 -274.027
1448000 70.7189
1449000 335.632
1450000 -105.275
1451000 -33.7297
1452000 -75.6314
1453000 67.2869
1454000 -432.077
1455000 119.046
1456000 -118.622
1457000 68.9366
1458000 -49.0394
1459000 93.0943
1460000 266.625
1461000 -32.3288
1462000 -179.445
1463000 159.277
1464000 -230.37
1465000 -154.559
1466000 196.838
1467000 85.7173
1468000 118.838
1469000 -29.3668
1470000 -58.1489
1471000 71.6956
1472000 -357.037
1473000 276.268
1474000 -49.3897
1475000 -335.813
1476000 -115.129
1477000 -249.196
1478000 -467.966
1479000 -124.167
1480000 180.346
1481000 98.4081
1482000 -290.888
1483000 -299.038
1484000 35.462
1485000 -65.8199
1486000 319.524
1487000 447.407
1488000 136.106
1489000 -98.5439
1490000 -386.91
1491000 256.558
1492000 -272.796
1493000 99.6358
1494000 -275.737
1495000 -188.047
1496000 -63.629
1497000 -42.721
1498000 -465.619
1499000 -49.0955
1500000 334.799
1501000 120.675
1502000 -107.016
1503000 -48.1588
1504000 174.523
1505000 78.2078
1506000 56.0774
1507000 89.8095
1508000 -28.7091
1509000 -323.54
1510000 89.2745
1511000 347.722
1512000 118.151
1513000 102.468
1514000 285.407
1515000 26.433
1516000 -126.926
1517000 -98.9714
1518000 -516.329
1519000 59.4039
1520000 42.7199
1521000 -48.3448
1522000 -395.563
1523000 -346.516
1524000 -80.9272
1525000 485.658
1526000 -419.639
1527000 -258.75
1528000 213.02
1529000 356.142
1530000 -49.1446
1531000 96.5144
1532000 -125.996
1533000 17.3199
1534000 119.678
1535000 87.7935
1536000 153.691
1537000 -237.421
1538000 -258.055
1539000 327.617
1540000 -4.41039
1541000 315.978
1542000 -339.102
1543000 -99.4957
1544000 136.709
1545000 300.088
1546000 -465.379
1547000 58.5505
1548000 322.062
1549000 -138.799
1550000 -200.868
1551000 85.7656
1552000 44.8782
1553000 233.823
1554000 -223.682
1555000 -158.893
1556000 -177.101
1557000 249.918
1558000 98.3869
1559000 65.4193
1560000 94.1705
1561000 -107.256
1562000 144.819
1563000 145.938
1564000 -225.813
1565000 42.6568
1566000 -689.755
1567000 498.295
1568000 190.662
1569000 -268.206
1570000 -70.4712
1571000 180.365
1572000 -65.0425
1573000 31.897
1574000 317.833
1575000 -145.775
1576000 -29.7827
1577000 -38.7194
1578000 -44.5688
1579000 -52.5127
1580000 7.97405
1581000 141.446
1582000 43.3797
1583000 -298.173
1584000 -94.7841
1585000 36.2619
1586000 -36.0047
1587000 -131.856
1588000 -283.969
1589000 -154.719
1590000 195.838
1591000 139.398
1592000 94.1624
1593000 -218.813
1594000 147.89
1595000 338.384
1596000 178.361
1597000 -268.162
1598000 -495.452
1599000 274.45
1600000 -88.0609
1601000 -194.173
1602000 95.013
1603000 -145.609
1604000 275.909
1605000 -36.7725
1606000 106.705
1607000 45.288
1608000 143.514
1609000 -37.5606
1610000 20.51
1611000 -16.4852
1612000 -32.7325
1613000 -574.019
1614000 95.0524
1615000 -124.085
1616000 471.583
1617000 71.7664
1618000 176.547
1619000 -186.297
1620000 -282.539
1621000 -190.125
1622000 -28.7247
1623000 -447.634
1624000 -295.02
1625000 -138
1626000 337.027
1627000 11.0018
1628000 -21.3725
1629000 -97.1081
1630000 -420.767
1631000 -104.455
1632000 70.5356
1633000 146.806
1634000 -90.8109
1635000 -67.8053
1636000 -204.997
1637000 -27.155
1638000 -176.266
1639000 217.883
1640000 60.2869
1641000 158.641
1642000 71.5485
1643000 225.887
1644000 37.2948
1645000 -18.7618
1646000 30.3473
1647000 261.881
1648000 506.695
1649000 45.6973
1650000 80.1509
1651000 5.02733
1652000 7.09124
1653000 -64.1368
1654000 -50.1373
1655000 54.4222
1656000 -14.628
1657000 429.781
1658000 181.225
1659000 -83.9489
1660000 -170.039
1661000 -52.9071
1662000 -432.973
1663000 -584.804
1664000 165.358
1665000 246.031
1666000 90.9707
1667000 -129.586
1668000 -168.647
1669000 43.2927
1670000 85.3222
1671000 -21.327
1672000 330.844
1673000 -96.1628
1674000 -161.805
1675000 -109.685
1676000 179.008
1677000 -247.968
1678000 -188.101
1679000 373.144
1680000 -129.416
1681000 23.9329
1682000 -351.296
1683000 112.274
1684000 444.346
1685000 411.373
1686000 -44.8542
1687000 657.007
